delivery_id,customer_id,Courier_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_Courier_arrived_at_pickup,when_the_Courier_left_pickup,when_the_Courier_arrived_at_dropoff,Pickup_Zone_ID,Dropoff_Zone_ID,Total
1465922,263639,142394,bicycle,Pommes Frites,,Rosemary Garlic Mayo,1,Additional Sauces,,40.72816966,-73.98791271,40.7301971,-73.9923663,2020-10-26T22:47:00,2020-10-26T22:59:00,2020-10-26T23:05:00,2020-10-26T23:13:00,79,113,21.48
1272701,81085,112646,bicycle,Mighty Quinn's BBQ,BBQ,Brisket,1,Meats,,40.72751895,-73.9886713,40.723962,-73.993393,2020-10-01T12:12:00,2020-10-01T12:17:00,2020-10-01T12:27:00,2020-10-01T12:34:00,79,144,24.63
1272701,81085,112646,bicycle,Mighty Quinn's BBQ,BBQ,Housemade Iced Tea,1,Beverages,,40.72751895,-73.9886713,40.723962,-73.993393,2020-10-01T12:12:00,2020-10-01T12:17:00,2020-10-01T12:27:00,2020-10-01T12:34:00,79,144,27.74
1274263,322162,119813,bicycle,Mighty Quinn's BBQ,BBQ,Spare Ribs,2,Meats,,40.72751895,-73.9886713,40.7638848,-73.9707834,2020-10-01T17:29:00,2020-10-01T17:36:00,2020-10-01T18:01:00,2020-10-01T18:22:00,79,237,47.78
1275049,210703,56776,bicycle,Mighty Quinn's BBQ,BBQ,Burnt End Baked Beans,1,Sides,,40.72751895,-73.9886713,40.726375,-73.979983,2020-10-01T19:38:00,2020-10-01T19:42:00,2020-10-01T19:56:00,2020-10-01T20:03:00,79,4,30.46
1281609,59491,116881,bicycle,Mighty Quinn's BBQ,BBQ,Edamame & Sweet Pea Salad,1,Sides,,40.72751895,-73.9886713,40.71756729,-74.00236713,2020-10-02T19:51:00,2020-10-02T20:27:00,2020-10-02T20:40:00,2020-10-02T20:51:00,79,231,25.08
1289093,334373,89004,bicycle,Mighty Quinn's BBQ,BBQ,Brontosaurus Rib,1,Meats,,40.72751895,-73.9886713,40.735597,-74.00909,2020-10-03T20:47:00,2020-10-03T20:56:00,2020-10-03T21:32:00,2020-10-03T21:37:00,79,158,25.21
1289517,73668,137090,bicycle,Mighty Quinn's BBQ,BBQ,Slaw,1,Sides,,40.72751895,-73.9886713,40.7403993,-73.9842995,2020-10-03T21:28:00,2020-10-03T21:29:00,2020-10-03T21:53:00,2020-10-03T22:02:00,79,107,28.11
1293765,139450,157086,car,Mighty Quinn's BBQ,BBQ,Pulled Pork,2,Meats,,40.72751895,-73.9886713,40.74374641,-73.98787146,2020-10-04T15:29:00,2020-10-04T15:55:00,2020-10-04T16:03:00,2020-10-04T16:27:00,79,234,48.39
1293972,94115,133267,bicycle,Mighty Quinn's BBQ,BBQ,Pulled Pork,1,Meats,,40.72751895,-73.9886713,40.73625675,-74.0049162,2020-10-04T16:00:00,2020-10-04T16:07:00,2020-10-04T16:32:00,2020-10-04T16:47:00,79,249,23.81
1294604,180567,66416,bicycle,Mighty Quinn's BBQ,BBQ,Housemade Iced Tea,1,Beverages,,40.72751895,-73.9886713,40.72257445,-74.01024598,2020-10-04T17:40:00,2020-10-04T17:48:00,2020-10-04T18:03:00,2020-10-04T18:18:00,79,231,26.54
1295233,351561,139558,bicycle,Mighty Quinn's BBQ,BBQ,Pulled Pork,1,Meats,,40.72751895,-73.9886713,40.77433,-73.947928,2020-10-04T19:14:00,2020-10-04T19:14:00,2020-10-04T19:42:00,2020-10-04T20:02:00,79,262,27.12
1295503,346265,137090,bicycle,Mighty Quinn's BBQ,BBQ,Sweet Potato Casserole,1,Sides,,40.72751895,-73.9886713,40.7086182,-74.015465,2020-10-04T19:49:00,2020-10-04T19:52:00,2020-10-04T20:27:00,2020-10-04T20:50:00,79,13,27.28
1302807,58153,133627,bicycle,Mighty Quinn's BBQ,BBQ,Brisket,1,Meats,,40.72751895,-73.9886713,40.7247234,-73.9935548,2020-10-05T18:31:00,2020-10-05T18:39:00,2020-10-05T19:00:00,2020-10-05T19:08:00,79,114,20.57
1302973,344631,64396,bicycle,Mighty Quinn's BBQ,BBQ,Spare Ribs,1,Meats,,40.72751895,-73.9886713,40.72548568,-73.99281882,2020-10-05T18:47:00,2020-10-05T18:50:00,2020-10-05T19:23:00,2020-10-05T19:34:00,79,114,24.31
1303136,42238,133627,bicycle,Mighty Quinn's BBQ,BBQ,Spare Ribs,1,Meats,,40.72751895,-73.9886713,40.770515,-73.960919,2020-10-05T19:02:00,,,2020-10-05T20:31:00,79,237,19.53
1305945,81123,154545,bicycle,Mighty Quinn's BBQ,BBQ,Pulled Pork,1,Meats,,40.72751895,-73.9886713,40.739437,-73.992512,2020-10-05T22:39:00,2020-10-05T22:40:00,2020-10-05T22:55:00,2020-10-05T23:08:00,79,234,20.99
1309518,77511,140096,bicycle,Mighty Quinn's BBQ,BBQ,Sweet Potato Casserole,1,Sides,,40.72751895,-73.9886713,40.7320395,-73.9955607,2020-10-06T19:22:00,,,2020-10-06T20:23:00,79,113,28.07
1310725,64153,43955,bicycle,Mighty Quinn's BBQ,BBQ,Brisket,1,Meats,,40.72751895,-73.9886713,40.759183,-73.976487,2020-10-06T21:33:00,2020-10-06T22:03:00,2020-10-06T22:05:00,2020-10-06T22:24:00,79,161,29.74
1310725,64153,43955,bicycle,Mighty Quinn's BBQ,BBQ,Pomme Frites,1,Sides,,40.72751895,-73.9886713,40.759183,-73.976487,2020-10-06T21:33:00,2020-10-06T22:03:00,2020-10-06T22:05:00,2020-10-06T22:24:00,79,161,24.55
1321288,146802,124897,bicycle,Mighty Quinn's BBQ,BBQ,Brisket,1,Meats,,40.72751895,-73.9886713,40.7455517,-73.9786196,2020-10-08T22:12:00,2020-10-08T22:10:00,2020-10-08T22:23:00,2020-10-08T22:38:00,79,170,21.71
1321299,224787,10940,bicycle,Mighty Quinn's BBQ,BBQ,Burnt End Baked Beans,1,Sides,,40.72751895,-73.9886713,40.73336171,-73.99011722,2020-10-08T22:14:00,2020-10-08T22:18:00,2020-10-08T22:27:00,2020-10-08T22:33:00,79,113,28.56
1323412,102691,41408,car,Mighty Quinn's BBQ,BBQ,Brisket,1,Meats,,40.72751895,-73.9886713,40.7851086,-73.95690214,2020-10-09T13:44:00,2020-10-09T14:40:00,2020-10-09T14:54:00,2020-10-09T15:46:00,79,236,19.75
1334347,131765,9549,bicycle,Mighty Quinn's BBQ,BBQ,Slaw,1,Sides,,40.72751895,-73.9886713,40.724455,-73.9908911,2020-10-10T21:29:00,2020-10-10T21:41:00,2020-10-10T22:01:00,2020-10-10T22:05:00,79,79,25.77
1334347,131765,9549,bicycle,Mighty Quinn's BBQ,BBQ,Spare Ribs,1,Meats,,40.72751895,-73.9886713,40.724455,-73.9908911,2020-10-10T21:29:00,2020-10-10T21:41:00,2020-10-10T22:01:00,2020-10-10T22:05:00,79,79,21.17
1334661,235601,83565,bicycle,Mighty Quinn's BBQ,BBQ,Slaw,1,Sides,,40.72751895,-73.9886713,40.7598179,-73.98764,2020-10-10T21:50:00,2020-10-10T22:10:00,2020-10-10T22:28:00,2020-10-10T22:38:00,79,230,30.07
1340373,361497,66416,bicycle,Mighty Quinn's BBQ,BBQ,Spare Ribs,1,Meats,,40.72751895,-73.9886713,40.7086182,-74.015465,2020-10-11T18:33:00,2020-10-11T18:36:00,2020-10-11T19:00:00,2020-10-11T19:22:00,79,13,21.03
1347006,374856,153795,bicycle,Mighty Quinn's BBQ,BBQ,Burnt End Baked Beans,1,Sides,,40.72751895,-73.9886713,40.73353998,-73.99209052,2020-10-12T15:26:00,2020-10-12T15:32:00,2020-10-12T15:50:00,2020-10-12T15:59:00,79,113,26.91
1348424,142356,53990,bicycle,Mighty Quinn's BBQ,BBQ,Edamame & Sweet Pea Salad,1,Sides,,40.72751895,-73.9886713,40.7347918,-73.9784504,2020-10-12T18:09:00,2020-10-12T18:18:00,2020-10-12T18:44:00,2020-10-12T18:53:00,79,224,24.71
1348424,142356,53990,bicycle,Mighty Quinn's BBQ,BBQ,Slaw,1,Sides,,40.72751895,-73.9886713,40.7347918,-73.9784504,2020-10-12T18:09:00,2020-10-12T18:18:00,2020-10-12T18:44:00,2020-10-12T18:53:00,79,224,26.13
1348424,142356,53990,bicycle,Mighty Quinn's BBQ,BBQ,Brontosaurus Rib,1,Meats,,40.72751895,-73.9886713,40.7347918,-73.9784504,2020-10-12T18:09:00,2020-10-12T18:18:00,2020-10-12T18:44:00,2020-10-12T18:53:00,79,224,29.81
1351412,375731,137090,bicycle,Mighty Quinn's BBQ,BBQ,Slaw,1,Sides,,40.72751895,-73.9886713,40.7459771,-73.991553,2020-10-12T21:45:00,2020-10-12T21:48:00,2020-10-12T22:00:00,2020-10-12T22:12:00,79,186,30.91
1357047,156349,93783,bicycle,Mighty Quinn's BBQ,BBQ,Housemade Iced Tea,1,Beverages,,40.72751895,-73.9886713,40.7203414,-74.0029807,2020-10-13T19:45:00,2020-10-13T20:01:00,2020-10-13T20:30:00,2020-10-13T20:39:00,79,211,24
1362633,117730,134198,bicycle,Mighty Quinn's BBQ,BBQ,Pomme Frites,1,Sides,,40.72751895,-73.9886713,40.723298,-73.9870959,2020-10-14T19:24:00,2020-10-14T19:35:00,2020-10-14T19:52:00,2020-10-14T19:56:00,79,79,20.79
1362826,78646,148895,bicycle,Mighty Quinn's BBQ,BBQ,Brisket,1,Meats,,40.72751895,-73.9886713,40.7219288,-73.9968064,2020-10-14T19:51:00,2020-10-14T19:54:00,2020-10-14T20:30:00,2020-10-14T20:31:00,79,144,24.82
1368088,328623,133293,bicycle,Mighty Quinn's BBQ,BBQ,Half Chicken,4,Meats,,40.72751895,-73.9886713,40.7317509,-73.9928642,2020-10-15T18:15:00,2020-10-15T18:23:00,2020-10-15T18:47:00,2020-10-15T18:54:00,79,113,101.97
1368254,46040,133268,walker,Mighty Quinn's BBQ,BBQ,Spare Ribs,1,Meats,,40.72751895,-73.9886713,40.766579,-73.968956,2020-10-15T18:32:00,2020-10-15T18:33:00,2020-10-15T18:57:00,2020-10-15T19:23:00,79,237,26.52
1368254,46040,133268,walker,Mighty Quinn's BBQ,BBQ,Burnt End Baked Beans,2,Sides,,40.72751895,-73.9886713,40.766579,-73.968956,2020-10-15T18:32:00,2020-10-15T18:33:00,2020-10-15T18:57:00,2020-10-15T19:23:00,79,237,47.67
1375289,43370,57496,bicycle,Mighty Quinn's BBQ,BBQ,Pomme Frites,1,Sides,,40.72751895,-73.9886713,40.738787,-73.993743,2020-10-16T19:19:00,,,2020-10-16T19:58:00,79,234,24.59
1383642,340036,22502,bicycle,Mighty Quinn's BBQ,BBQ,Sweet Potato Casserole,1,Sides,,40.72751895,-73.9886713,40.7444883,-73.9949465,2020-10-17T20:52:00,,,2020-10-17T21:54:00,79,90,20.09
1383642,340036,22502,bicycle,Mighty Quinn's BBQ,BBQ,Housemade Iced Tea,2,Beverages,,40.72751895,-73.9886713,40.7444883,-73.9949465,2020-10-17T20:52:00,,,2020-10-17T21:54:00,79,90,58.19
1388244,356195,166448,car,Mighty Quinn's BBQ,BBQ,Sweet Potato Casserole,1,Sides,,40.72751895,-73.9886713,40.72139026,-73.99344086,2020-10-18T13:26:00,2020-10-18T13:30:00,2020-10-18T13:48:00,2020-10-18T13:59:00,79,148,29.6
1389254,221394,164566,bicycle,Mighty Quinn's BBQ,BBQ,Spare Ribs,1,Meats,,40.72751895,-73.9886713,40.7280115,-73.9938714,2020-10-18T15:24:00,2020-10-18T15:28:00,2020-10-18T15:39:00,2020-10-18T15:45:00,79,114,20.33
1390463,46859,3296,bicycle,Mighty Quinn's BBQ,BBQ,Spare Ribs,1,Meats,,40.72751895,-73.9886713,40.748147,-73.973097,2020-10-18T17:36:00,2020-10-18T17:37:00,2020-10-18T18:04:00,2020-10-18T18:18:00,79,233,26.87
1390463,46859,3296,bicycle,Mighty Quinn's BBQ,BBQ,Pulled Pork,1,Meats,,40.72751895,-73.9886713,40.748147,-73.973097,2020-10-18T17:36:00,2020-10-18T17:37:00,2020-10-18T18:04:00,2020-10-18T18:18:00,79,233,28.35
1402069,135365,22502,bicycle,Mighty Quinn's BBQ,BBQ,Slaw,1,Sides,,40.72751895,-73.9886713,40.724323,-74.0001881,2020-10-19T19:16:00,2020-10-19T19:34:00,2020-10-19T19:54:00,2020-10-19T20:01:00,79,211,18.52
1404992,351561,59348,walker,Mighty Quinn's BBQ,BBQ,Spare Ribs,1,Meats,,40.72751895,-73.9886713,40.77433,-73.947928,2020-10-19T21:41:00,2020-10-19T22:37:00,2020-10-19T22:54:00,2020-10-19T23:05:00,79,262,28.22
1409487,152675,99219,bicycle,Mighty Quinn's BBQ,BBQ,Seasonal Special,1,Sides,,40.72751895,-73.9886713,40.7378619,-73.99079895,2020-10-20T17:08:00,,,2020-10-20T17:37:00,79,234,23.91
1410229,287696,64297,bicycle,Mighty Quinn's BBQ,BBQ,Pomme Frites,1,Sides,,40.72751895,-73.9886713,40.7301971,-73.9923663,2020-10-20T19:14:00,2020-10-20T19:21:00,2020-10-20T19:39:00,2020-10-20T19:46:00,79,113,23.3
1410396,97346,110399,bicycle,Mighty Quinn's BBQ,BBQ,Smoked Sausage,1,Meats,,40.72751895,-73.9886713,40.7455209,-73.990467,2020-10-20T19:35:00,2020-10-20T19:46:00,2020-10-20T20:09:00,2020-10-20T20:23:00,79,234,29.43
1411273,105175,157975,bicycle,Mighty Quinn's BBQ,BBQ,Pomme Frites,1,Sides,,40.72751895,-73.9886713,40.728564,-73.9951237,2020-10-20T20:59:00,2020-10-20T21:01:00,2020-10-20T21:25:00,2020-10-20T21:36:00,79,114,28.99
1411273,105175,157975,bicycle,Mighty Quinn's BBQ,BBQ,Slaw,1,Sides,,40.72751895,-73.9886713,40.728564,-73.9951237,2020-10-20T20:59:00,2020-10-20T21:01:00,2020-10-20T21:25:00,2020-10-20T21:36:00,79,114,18.51
1414894,198677,118707,car,Mighty Quinn's BBQ,BBQ,Sweet Potato Casserole,1,Sides,,40.72751895,-73.9886713,40.7677253,-73.9915642,2020-10-21T16:21:00,2020-10-21T16:27:00,2020-10-21T16:43:00,2020-10-21T17:23:00,79,50,23.3
1416281,121914,58695,bicycle,Mighty Quinn's BBQ,BBQ,Burnt End Baked Beans,1,Sides,,40.72751895,-73.9886713,40.7305539,-73.9930526,2020-10-21T19:45:00,2020-10-21T19:47:00,2020-10-21T20:08:00,2020-10-21T20:15:00,79,113,23.93
1431692,294992,172686,bicycle,Mighty Quinn's BBQ,BBQ,Sweet Potato Casserole,1,Sides,,40.72751895,-73.9886713,40.7355464,-73.9790128,2020-10-23T19:12:00,2020-10-23T19:31:00,2020-10-23T19:55:00,2020-10-23T20:12:00,79,224,18.47
1432435,382159,150260,bicycle,Mighty Quinn's BBQ,BBQ,Slaw,2,Sides,,40.72751895,-73.9886713,40.7641849,-73.9784051,2020-10-23T20:29:00,2020-10-23T20:46:00,2020-10-23T20:55:00,2020-10-23T21:17:00,79,163,56.43
1436140,140811,170737,bicycle,Mighty Quinn's BBQ,BBQ,Burnt End Baked Beans,1,Sides,,40.72751895,-73.9886713,40.7382752,-73.9822849,2020-10-24T12:34:00,2020-10-24T12:42:00,2020-10-24T13:01:00,2020-10-24T13:10:00,79,107,23.3
1437807,52832,32580,bicycle,Mighty Quinn's BBQ,BBQ,Brisket,1,Meats,,40.72751895,-73.9886713,40.776967,-73.956245,2020-10-24T15:46:00,2020-10-24T15:55:00,2020-10-24T16:04:00,2020-10-24T16:22:00,79,236,18.52
1439425,393870,22502,bicycle,Mighty Quinn's BBQ,BBQ,Spare Ribs,1,Meats,,40.72751895,-73.9886713,40.7109541,-74.0072219,2020-10-24T18:27:00,2020-10-24T18:28:00,2020-10-24T18:46:00,2020-10-24T19:00:00,79,209,20.69
1441340,64387,53095,bicycle,Mighty Quinn's BBQ,BBQ,Slaw,1,Sides,,40.72751895,-73.9886713,40.724882,-74.0101,2020-10-24T21:13:00,2020-10-24T21:25:00,2020-10-24T21:47:00,2020-10-24T22:00:00,79,231,21.34
1441340,64387,53095,bicycle,Mighty Quinn's BBQ,BBQ,Pulled Pork,1,Meats,,40.72751895,-73.9886713,40.724882,-74.0101,2020-10-24T21:13:00,2020-10-24T21:25:00,2020-10-24T21:47:00,2020-10-24T22:00:00,79,231,28.44
1445656,396684,118095,bicycle,Mighty Quinn's BBQ,BBQ,Sweet Potato Casserole,2,Sides,,40.72751895,-73.9886713,40.723701,-73.993503,2020-10-25T12:51:00,2020-10-25T12:54:00,2020-10-25T13:26:00,2020-10-25T13:41:00,79,144,45.35
1447013,221394,91807,walker,Mighty Quinn's BBQ,BBQ,Brisket,2,Meats,,40.72751895,-73.9886713,40.7280115,-73.9938714,2020-10-25T14:51:00,2020-10-25T15:02:00,2020-10-25T15:34:00,2020-10-25T15:37:00,79,114,49.23
1447917,390287,154377,car,Mighty Quinn's BBQ,BBQ,Burnt End Baked Beans,1,Sides,,40.72751895,-73.9886713,40.71934171,-74.00071654,2020-10-25T15:43:00,2020-10-25T15:59:00,2020-10-25T16:24:00,2020-10-25T16:42:00,79,144,23.45
1451377,59491,118095,bicycle,Mighty Quinn's BBQ,BBQ,Housemade Iced Tea,1,Beverages,,40.72751895,-73.9886713,40.71756729,-74.00236713,2020-10-25T20:30:00,,,2020-10-25T21:40:00,79,231,18.27
1452245,362146,144719,bicycle,Mighty Quinn's BBQ,BBQ,Pulled Pork,1,Meats,,40.72751895,-73.9886713,40.7324282,-74.0080594,2020-10-25T21:25:00,2020-10-25T21:32:00,2020-10-25T22:07:00,2020-10-25T22:26:00,79,158,19.05
1452245,362146,144719,bicycle,Mighty Quinn's BBQ,BBQ,Sweet Potato Casserole,1,Sides,,40.72751895,-73.9886713,40.7324282,-74.0080594,2020-10-25T21:25:00,2020-10-25T21:32:00,2020-10-25T22:07:00,2020-10-25T22:26:00,79,158,18.79
1452245,362146,144719,bicycle,Mighty Quinn's BBQ,BBQ,Spare Ribs,1,Meats,,40.72751895,-73.9886713,40.7324282,-74.0080594,2020-10-25T21:25:00,2020-10-25T21:32:00,2020-10-25T22:07:00,2020-10-25T22:26:00,79,158,28.05
1457488,64153,158623,bicycle,Mighty Quinn's BBQ,BBQ,Pomme Frites,1,Sides,,40.72751895,-73.9886713,40.759183,-73.976487,2020-10-26T13:16:00,2020-10-26T13:44:00,2020-10-26T13:56:00,2020-10-26T14:14:00,79,161,19.53
1458467,309983,100879,bicycle,Mighty Quinn's BBQ,BBQ,Brisket,1,Meats,,40.72751895,-73.9886713,40.71805355,-73.98468794,2020-10-26T14:29:00,2020-10-26T14:37:00,2020-10-26T15:00:00,2020-10-26T15:11:00,79,232,22.4
1458467,309983,100879,bicycle,Mighty Quinn's BBQ,BBQ,Burnt End Baked Beans,1,Sides,,40.72751895,-73.9886713,40.71805355,-73.98468794,2020-10-26T14:29:00,2020-10-26T14:37:00,2020-10-26T15:00:00,2020-10-26T15:11:00,79,232,21.25
1463633,177250,22502,bicycle,Mighty Quinn's BBQ,BBQ,Pulled Pork,1,Meats,,40.72751895,-73.9886713,40.7392619,-73.992375,2020-10-26T20:20:00,2020-10-26T20:45:00,2020-10-26T21:04:00,2020-10-26T21:13:00,79,234,23.91
1464098,102691,41408,car,Mighty Quinn's BBQ,BBQ,Half Chicken,1,Meats,,40.72751895,-73.9886713,40.7851086,-73.95690214,2020-10-26T20:46:00,2020-10-26T21:04:00,2020-10-26T21:17:00,2020-10-26T21:41:00,79,236,27.18
1467554,104530,157975,bicycle,Mighty Quinn's BBQ,BBQ,Brisket,1,Meats,,40.72751895,-73.9886713,40.7175099,-73.9909217,2020-10-27T11:52:00,2020-10-27T11:52:00,2020-10-27T12:11:00,2020-10-27T12:29:00,79,148,23.18
1475193,373485,117223,bicycle,Mighty Quinn's BBQ,BBQ,Spare Ribs,1,Meats,,40.72751895,-73.9886713,40.7297282,-74.0047685,2020-10-28T19:07:00,2020-10-28T19:10:00,2020-10-28T19:22:00,2020-10-28T19:31:00,79,249,21.07
1475260,396788,19432,car,Mighty Quinn's BBQ,BBQ,Sweet Potato Casserole,1,Sides,,40.72751895,-73.9886713,40.7523581,-73.9655482,2020-10-28T19:18:00,2020-10-28T19:16:00,2020-10-28T19:29:00,2020-10-28T19:45:00,79,229,21.95
1475424,329978,132725,bicycle,Mighty Quinn's BBQ,BBQ,Burnt End Baked Beans,1,Sides,,40.72751895,-73.9886713,40.7229064,-73.9896928,2020-10-28T19:44:00,2020-10-28T19:44:00,2020-10-28T19:56:00,2020-10-28T20:13:00,79,148,27.02
1481946,373485,3296,bicycle,Mighty Quinn's BBQ,BBQ,Edamame & Sweet Pea Salad,1,Sides,,40.72751895,-73.9886713,40.7297282,-74.0047685,2020-10-29T20:14:00,2020-10-29T20:16:00,2020-10-29T20:41:00,2020-10-29T20:48:00,79,249,28.72
1482593,302974,38527,bicycle,Mighty Quinn's BBQ,BBQ,Smoked Sausage,1,Meats,,40.72751895,-73.9886713,40.73019088,-74.00360132,2020-10-29T21:04:00,2020-10-29T21:10:00,2020-10-29T21:21:00,2020-10-29T21:32:00,79,249,22.39
1485688,356678,125052,bicycle,Mighty Quinn's BBQ,BBQ,Burnt End Baked Beans,2,Sides,,40.72751895,-73.9886713,40.736902,-73.989191,2020-10-30T11:37:00,2020-10-30T11:36:00,2020-10-30T11:59:00,2020-10-30T12:12:00,79,234,38.79
1485688,356678,125052,bicycle,Mighty Quinn's BBQ,BBQ,Slaw,1,Sides,,40.72751895,-73.9886713,40.736902,-73.989191,2020-10-30T11:37:00,2020-10-30T11:36:00,2020-10-30T11:59:00,2020-10-30T12:12:00,79,234,30.46
1485917,183292,138560,bicycle,Mighty Quinn's BBQ,BBQ,Burnt End Baked Beans,1,Sides,,40.72751895,-73.9886713,40.73391,-73.991347,2020-10-30T12:26:00,2020-10-30T12:30:00,2020-10-30T12:52:00,2020-10-30T13:00:00,79,113,20.3
1488114,198266,22502,bicycle,Mighty Quinn's BBQ,BBQ,Lagunitas,1,Beverages,,40.72751895,-73.9886713,40.76112,-73.978823,2020-10-30T17:48:00,2020-10-30T17:52:00,2020-10-30T18:02:00,2020-10-30T18:25:00,79,161,23.34
1488887,383790,53095,bicycle,Mighty Quinn's BBQ,BBQ,Pulled Pork,1,Meats,,40.72751895,-73.9886713,40.7139538,-74.0096019,2020-10-30T19:05:00,2020-10-30T19:15:00,2020-10-30T19:40:00,2020-10-30T20:00:00,79,231,28.65
1488919,68103,166448,car,Mighty Quinn's BBQ,BBQ,Brisket,1,Meats,,40.72751895,-73.9886713,40.728606,-73.995143,2020-10-30T19:10:00,2020-10-30T19:13:00,2020-10-30T19:35:00,2020-10-30T19:49:00,79,114,29.94
1489120,356989,133106,bicycle,Mighty Quinn's BBQ,BBQ,Brisket,1,Meats,,40.72751895,-73.9886713,40.727911,-74.003783,2020-10-30T19:32:00,2020-10-30T19:45:00,2020-10-30T20:12:00,2020-10-30T20:20:00,79,125,20.42
1489740,97346,22502,bicycle,Mighty Quinn's BBQ,BBQ,Sweet Potato Casserole,1,Sides,,40.72751895,-73.9886713,40.7455209,-73.990467,2020-10-30T20:28:00,,,2020-10-30T20:52:00,79,234,21.71
1349437,302790,43955,bicycle,Klong,Thai,Spring Water,1,Beverages,05:07.4,40.72939638,-73.9894565,40.773842,-73.987381,2020-10-12T19:33:00,2020-10-12T19:49:00,2020-10-12T19:56:00,2020-10-12T20:22:00,79,143,16.13
1430396,393318,164384,car,Klong,Thai,Pineapple Fried Rice,1,Fried Rice,23:20.3,40.72939638,-73.9894565,40.7636425,-73.9738969,2020-10-23T16:09:00,2020-10-23T16:15:00,2020-10-23T16:44:00,2020-10-23T17:32:00,79,163,24.22
1336706,102801,118095,bicycle,Artichoke Basille’s Pizza & Brewery,Pizza,Bottled Water,2,Beverages,19:27.6,40.73184425,-73.98386478,40.71451748,-74.00701908,2020-10-11T04:37:00,2020-10-11T05:31:00,2020-10-11T05:42:00,2020-10-11T06:03:00,79,231,20.82
1336706,102801,118095,bicycle,Artichoke Basille’s Pizza & Brewery,Pizza,Whole Margherita Pie,1,Whole Pies,19:27.6,40.73184425,-73.98386478,40.71451748,-74.00701908,2020-10-11T04:37:00,2020-10-11T05:31:00,2020-10-11T05:42:00,2020-10-11T06:03:00,79,231,13.15
1389200,335827,143287,bicycle,Artichoke Basille’s Pizza & Brewery,Pizza,Crab Slice,1,Slices,,40.73184425,-73.98386478,40.736491,-73.980258,2020-10-18T15:17:00,2020-10-18T15:36:00,2020-10-18T15:50:00,2020-10-18T15:57:00,79,107,18.34
1288784,338155,112851,walker,Joe's Pizza,Pizza,Plain Cheese Pie,1,Full Size,,40.73340228,-73.98751098,40.75162189,-73.97048669,2020-10-03T20:13:00,2020-10-03T20:19:00,2020-10-03T20:32:00,2020-10-03T20:44:00,79,233,20.19
1298299,98696,104533,bicycle,Joe's Pizza,Pizza,Fresh Mozzarella,1,By the Slice,,40.73340228,-73.98751098,40.770418,-73.9649139,2020-10-05T02:18:00,2020-10-05T02:38:00,2020-10-05T03:11:00,2020-10-05T03:23:00,79,237,16.2
1333837,81084,113822,bicycle,Joe's Pizza,Pizza,Plain Cheese,2,By the Slice,,40.73340228,-73.98751098,40.7331655,-73.9897102,2020-10-10T20:46:00,2020-10-10T21:02:00,2020-10-10T21:13:00,2020-10-10T21:14:00,79,79,22.44
1336330,301032,69889,bicycle,Joe's Pizza,Pizza,Plain Cheese Pie,1,Full Size,,40.73340228,-73.98751098,40.71431189,-74.00768708,2020-10-11T01:38:00,2020-10-11T01:37:00,2020-10-11T02:03:00,2020-10-11T02:20:00,79,231,20.77
1345672,115519,163796,motorcycle,Joe's Pizza,Pizza,Fresh Mozzarella Pie,1,Full Size,03:42.8,40.73340228,-73.98751098,40.7625368,-73.9653166,2020-10-12T13:24:00,2020-10-12T14:31:00,2020-10-12T14:57:00,2020-10-12T15:13:00,79,141,11.66
1370809,156503,59348,walker,Joe's Pizza,Pizza,Plain Cheese,2,By the Slice,,40.73340228,-73.98751098,40.730812,-73.987988,2020-10-15T23:02:00,2020-10-15T23:09:00,2020-10-15T23:21:00,2020-10-15T23:24:00,79,79,40.32
1371325,340219,145425,motorcycle,Joe's Pizza,Pizza,Sicilian Square,2,By the Slice,,40.73340228,-73.98751098,40.7331655,-73.9897102,2020-10-16T01:11:00,2020-10-16T01:21:00,2020-10-16T01:40:00,2020-10-16T01:44:00,79,79,24.25
1418505,90055,159647,car,Joe's Pizza,Pizza,Plain Cheese,2,By the Slice,,40.73340228,-73.98751098,40.74528288,-73.97713085,2020-10-21T23:18:00,2020-10-21T23:19:00,2020-10-21T23:32:00,2020-10-21T23:39:00,79,137,36.58
1418505,90055,159647,car,Joe's Pizza,Pizza,Sicilian Square,1,By the Slice,,40.73340228,-73.98751098,40.74528288,-73.97713085,2020-10-21T23:18:00,2020-10-21T23:19:00,2020-10-21T23:32:00,2020-10-21T23:39:00,79,137,18.05
1419311,388109,105178,bicycle,Joe's Pizza,Pizza,Black Cherry,1,Drinks,,40.73340228,-73.98751098,40.72874184,-73.98620425,2020-10-22T02:32:00,,,2020-10-22T03:36:00,79,79,15.97
1434515,388109,128139,car,Joe's Pizza,Pizza,Fresh Mozzarella,1,By the Slice,,40.73340228,-73.98751098,40.72874184,-73.98620425,2020-10-24T00:37:00,2020-10-24T00:41:00,2020-10-24T00:54:00,2020-10-24T01:00:00,79,79,19.44
1443889,63513,164384,car,Joe's Pizza,Pizza,Sicilian Square,1,By the Slice,,40.73340228,-73.98751098,40.7605599,-73.9990525,2020-10-25T03:00:00,2020-10-25T03:06:00,2020-10-25T03:26:00,2020-10-25T03:53:00,79,246,14.49
